Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,2001,2001,2001,4,0,1,Import,32,Argentina,ARG,826,United Kingdom,GBR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,87,,,,87,,234,,,0
H1,2001,2001,2001,4,0,2,Export,32,Argentina,ARG,826,United Kingdom,GBR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,171920,,,,171920,,34384,,,0
H1,2001,2001,2001,4,0,2,Export,32,Argentina,ARG,834,United Rep. of Tanzania,TZA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,10600000,,,,10600000,,1221650,,,0
H1,2001,2001,2001,4,0,1,Import,32,Argentina,ARG,842,USA,USA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,16,,,,16,,230,,,0
H1,2001,2001,2001,4,0,2,Export,32,Argentina,ARG,842,USA,USA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2800,,,,2800,,331,,,0
H1,2001,2001,2001,4,0,1,Import,32,Argentina,ARG,858,Uruguay,URY,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,65000,,,,65000,,20453,,,0
H1,2001,2001,2001,4,0,2,Export,32,Argentina,ARG,858,Uruguay,URY,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,39101212,,,,39101212,,4347408,,,0
H1,2001,2001,2001,4,0,2,Export,32,Argentina,ARG,887,Yemen,YEM,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,20140,,,,20140,,2618,,,0
H1,2001,2001,2001,4,0,2,Export,32,Argentina,ARG,894,Zambia,ZMB,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3675000,,,,3675000,,452025,,,0
H1,2001,2001,2001,4,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,21062,,,,21062,,8798,,,0
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,23269380300,,,,23269380300,,2236149169,,,6
H1,2001,2001,2001,4,0,4,Re-Import,36,Australia,AUS,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,20988,,,,20988,,7758,,,0
H1,2001,2001,2001,4,0,1,Import,36,Australia,AUS,36,Australia,AUS,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,20988,,,,20988,,7758,,,0
H1,2001,2001,2001,4,0,4,Re-Import,36,Australia,AUS,36,Australia,AUS,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,20988,,,,20988,,7758,,,0
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,40,Austria,AUT,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,65000,,,,65000,,41341,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,48,Bahrain,BHR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,22000,,,,22000,,3395,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,50,Bangladesh,BGD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,168547340,,,,168547340,,2866670,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,56,Belgium,BEL,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1218370,,,,1218370,,203555,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,90,Solomon Isds,SLB,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,6640600,,,,6640600,,328917,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,42521874,,,,42521874,,5546445,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,144,Sri Lanka,LKA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,262654718,,,,262654718,,21701,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,156,China,CHN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,49048390,,,,49048390,,1114206,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,242,Fiji,FJI,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,98807000,,,,98807000,,24452,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,251,France,FRA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3554810,,,,3554810,,518905,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,258,French Polynesia,PYF,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,16000,,,,16000,,2565,,,6
H1,2001,2001,2001,4,0,1,Import,36,Australia,AUS,344,"China, Hong Kong SAR",HKG,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,24,,,,24,,877,,,0
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,344,"China, Hong Kong SAR",HKG,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2702500,,,,2702500,,464356,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,360,Indonesia,IDN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1588107455,,,,1588107455,,381114,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,381,Italy,ITA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,210340988,,,,210340988,,1155707,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,392,Japan,JPN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1085731964,,,,1085731964,,662835,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,414,Kuwait,KWT,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,66000,,,,66000,,7865,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,458,Malaysia,MYS,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,620644011,,,,620644011,,1747716,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,480,Mauritius,MUS,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,28740444,,,,28740444,,43660,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,490,"Other Asia, nes",,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,35646000,,,,35646000,,690622,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,528,Netherlands,NLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1117500,,,,1117500,,353248,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,540,New Caledonia,NCL,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,24003290,,,,24003290,,2949850,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,554,New Zealand,NZL,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,231039913,,,,231039913,,12727934,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,579,Norway,NOR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,317500,,,,317500,,82944,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,598,Papua New Guinea,PNG,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,119967650,,,,119967650,,1556702,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,608,Philippines,PHL,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,83685495,,,,83685495,,640515,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,699,India,IND,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3225360,,,,3225360,,384502,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,702,Singapore,SGP,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4841804,,,,4841804,,479093,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,704,Viet Nam,VNM,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,411116239,,,,411116239,,28387906,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,757,Switzerland,CHE,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1190000,,,,1190000,,298345,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,764,Thailand,THA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,257882266,,,,257882266,,1089294,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,784,United Arab Emirates,ARE,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,133310350,,,,133310350,,471826,,,6
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,826,United Kingdom,GBR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,8799490,,,,8799490,,2255961,,,6
H1,2001,2001,2001,4,0,1,Import,36,Australia,AUS,842,USA,USA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,50,,,,50,,163,,,0
H1,2001,2001,2001,4,0,2,Export,36,Australia,AUS,899,"Areas, nes",,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,17783807979,,,,17783807979,,2168645025,,,6
H1,2001,2001,2001,4,0,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,129526138,,,,129526138,,16103663,,,6
H1,2001,2001,2001,4,0,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,510735100,,,,510735100,,79275145,,,0
