Classification,Year,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H5,2021,4,0,2,Export,246,Finland,FIN,554,New Zealand,NZL,1001,Wheat and meslin,8,Weight in kilograms,37,37,59,0
H5,2021,4,0,1,Import,246,Finland,FIN,579,Norway,NOR,1001,Wheat and meslin,8,Weight in kilograms,40,40,10,0
H5,2021,4,0,2,Export,246,Finland,FIN,579,Norway,NOR,1001,Wheat and meslin,8,Weight in kilograms,6508419,6508419,1798601,6
H5,2021,4,0,1,Import,246,Finland,FIN,643,Russian Federation,RUS,1001,Wheat and meslin,8,Weight in kilograms,110018,110018,30425,6
H5,2021,4,0,2,Export,246,Finland,FIN,643,Russian Federation,RUS,1001,Wheat and meslin,8,Weight in kilograms,165787,165787,68616,6
H5,2021,4,0,2,Export,246,Finland,FIN,724,Spain,ESP,1001,Wheat and meslin,8,Weight in kilograms,304,304,2117,6
H5,2021,4,0,1,Import,246,Finland,FIN,752,Sweden,SWE,1001,Wheat and meslin,8,Weight in kilograms,214774,214774,85697,6
H5,2021,4,0,2,Export,246,Finland,FIN,752,Sweden,SWE,1001,Wheat and meslin,8,Weight in kilograms,471,471,20831,0
H5,2021,4,0,1,Import,246,Finland,FIN,764,Thailand,THA,1001,Wheat and meslin,8,Weight in kilograms,1,1,9,0
H5,2021,4,0,1,Import,246,Finland,FIN,792,Turkey,TUR,1001,Wheat and meslin,8,Weight in kilograms,17,17,63,0
H5,2021,4,0,1,Import,246,Finland,FIN,826,United Kingdom,GBR,1001,Wheat and meslin,8,Weight in kilograms,585,585,536,6
H5,2021,4,0,2,Export,246,Finland,FIN,826,United Kingdom,GBR,1001,Wheat and meslin,8,Weight in kilograms,11332359,11332359,3043176,6
H5,2021,4,0,1,Import,268,Georgia,GEO,40,Austria,AUT,1001,Wheat and meslin,8,Weight in kilograms,44370,44370,49530,0
H5,2021,4,0,2,Export,268,Georgia,GEO,40,Austria,AUT,1001,Wheat and meslin,8,Weight in kilograms,33,33,27,0
H5,2021,4,0,1,Import,268,Georgia,GEO,51,Armenia,ARM,1001,Wheat and meslin,8,Weight in kilograms,2493500,2493500,626153,0
H5,2021,4,0,2,Export,268,Georgia,GEO,51,Armenia,ARM,1001,Wheat and meslin,8,Weight in kilograms,1468305,1468305,365465,0
H5,2021,4,0,1,Import,268,Georgia,GEO,251,France,FRA,1001,Wheat and meslin,8,Weight in kilograms,3200,3200,4374,0
H5,2021,4,0,1,Import,268,Georgia,GEO,276,Germany,DEU,1001,Wheat and meslin,8,Weight in kilograms,768,768,1363,0
H5,2021,4,0,1,Import,268,Georgia,GEO,300,Greece,GRC,1001,Wheat and meslin,8,Weight in kilograms,43000,43000,38863,0
H5,2021,4,0,1,Import,268,Georgia,GEO,398,Kazakhstan,KAZ,1001,Wheat and meslin,8,Weight in kilograms,2000010,2000010,569022,0
H5,2021,4,0,1,Import,268,Georgia,GEO,643,Russian Federation,RUS,1001,Wheat and meslin,8,Weight in kilograms,337694710,337694710,87436009,0
H5,2021,4,0,1,Import,268,Georgia,GEO,703,Slovakia,SVK,1001,Wheat and meslin,8,Weight in kilograms,40005,40005,28231,0
H5,2021,4,0,1,Import,268,Georgia,GEO,792,Turkey,TUR,1001,Wheat and meslin,8,Weight in kilograms,71000,71000,40263,0
H5,2021,4,0,2,Export,268,Georgia,GEO,792,Turkey,TUR,1001,Wheat and meslin,8,Weight in kilograms,49397,49397,16778,0
H5,2021,4,0,1,Import,268,Georgia,GEO,804,Ukraine,UKR,1001,Wheat and meslin,8,Weight in kilograms,20000,20000,12350,0
H5,2021,4,0,2,Export,268,Georgia,GEO,804,Ukraine,UKR,1001,Wheat and meslin,8,Weight in kilograms,40000,40000,10800,0
H5,2021,4,0,1,Import,268,Georgia,GEO,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,24355520,24355520,4646858,0
H5,2021,4,0,2,Export,276,Germany,DEU,12,Algeria,DZA,1001,Wheat and meslin,8,Weight in kilograms,2136280000,2136280000,591998909,0
H5,2021,4,0,2,Export,276,Germany,DEU,24,Angola,AGO,1001,Wheat and meslin,8,Weight in kilograms,42800000,42800000,12058023,0
H5,2021,4,0,1,Import,276,Germany,DEU,40,Austria,AUT,1001,Wheat and meslin,8,Weight in kilograms,110424058,110424058,42437145,0
H5,2021,4,0,2,Export,276,Germany,DEU,40,Austria,AUT,1001,Wheat and meslin,8,Weight in kilograms,24148772,24148772,7752530,0
H5,2021,4,0,1,Import,276,Germany,DEU,56,Belgium,BEL,1001,Wheat and meslin,8,Weight in kilograms,38011986,38011986,14696213,0
H5,2021,4,0,2,Export,276,Germany,DEU,56,Belgium,BEL,1001,Wheat and meslin,8,Weight in kilograms,821676166,821676166,225359673,0
H5,2021,4,0,2,Export,276,Germany,DEU,70,Bosnia Herzegovina,BIH,1001,Wheat and meslin,8,Weight in kilograms,5775,5775,6469,0
H5,2021,4,0,2,Export,276,Germany,DEU,72,Botswana,BWA,1001,Wheat and meslin,8,Weight in kilograms,16700000,16700000,4218928,0
H5,2021,4,0,1,Import,276,Germany,DEU,100,Bulgaria,BGR,1001,Wheat and meslin,8,Weight in kilograms,299014,299014,166235,0
H5,2021,4,0,2,Export,276,Germany,DEU,100,Bulgaria,BGR,1001,Wheat and meslin,8,Weight in kilograms,129464,129464,103846,0
H5,2021,4,0,2,Export,276,Germany,DEU,112,Belarus,BLR,1001,Wheat and meslin,8,Weight in kilograms,985026,985026,1351755,0
H5,2021,4,0,1,Import,276,Germany,DEU,124,Canada,CAN,1001,Wheat and meslin,8,Weight in kilograms,128592121,128592121,46436387,0
H5,2021,4,0,2,Export,276,Germany,DEU,152,Chile,CHL,1001,Wheat and meslin,8,Weight in kilograms,8072,8072,7913,0
H5,2021,4,0,1,Import,276,Germany,DEU,156,China,CHN,1001,Wheat and meslin,8,Weight in kilograms,9062,9062,33252,0
H5,2021,4,0,2,Export,276,Germany,DEU,180,Dem. Rep. of the Congo,COD,1001,Wheat and meslin,8,Weight in kilograms,25000000,25000000,6159044,0
H5,2021,4,0,1,Import,276,Germany,DEU,191,Croatia,HRV,1001,Wheat and meslin,8,Weight in kilograms,3805940,3805940,1887710,0
H5,2021,4,0,2,Export,276,Germany,DEU,191,Croatia,HRV,1001,Wheat and meslin,8,Weight in kilograms,3650,3650,5782,0
H5,2021,4,0,2,Export,276,Germany,DEU,192,Cuba,CUB,1001,Wheat and meslin,8,Weight in kilograms,48688500,48688500,14159123,0
H5,2021,4,0,2,Export,276,Germany,DEU,196,Cyprus,CYP,1001,Wheat and meslin,8,Weight in kilograms,690,690,242,0
H5,2021,4,0,1,Import,276,Germany,DEU,203,Czechia,CZE,1001,Wheat and meslin,8,Weight in kilograms,1713242145,1713242145,431367695,0
H5,2021,4,0,2,Export,276,Germany,DEU,203,Czechia,CZE,1001,Wheat and meslin,8,Weight in kilograms,485519,485519,305370,0
H5,2021,4,0,1,Import,276,Germany,DEU,208,Denmark,DNK,1001,Wheat and meslin,8,Weight in kilograms,115127730,115127730,30593275,0
H5,2021,4,0,2,Export,276,Germany,DEU,208,Denmark,DNK,1001,Wheat and meslin,8,Weight in kilograms,19731594,19731594,6553655,0
H5,2021,4,0,1,Import,276,Germany,DEU,233,Estonia,EST,1001,Wheat and meslin,8,Weight in kilograms,5704909,5704909,1447685,0
H5,2021,4,0,2,Export,276,Germany,DEU,233,Estonia,EST,1001,Wheat and meslin,8,Weight in kilograms,32804,32804,13913,0
H5,2021,4,0,2,Export,276,Germany,DEU,246,Finland,FIN,1001,Wheat and meslin,8,Weight in kilograms,297282,297282,75737,0
H5,2021,4,0,1,Import,276,Germany,DEU,251,France,FRA,1001,Wheat and meslin,8,Weight in kilograms,253157954,253157954,72862128,0
H5,2021,4,0,2,Export,276,Germany,DEU,251,France,FRA,1001,Wheat and meslin,8,Weight in kilograms,219761022,219761022,58651502,6
H5,2021,4,0,1,Import,276,Germany,DEU,275,State of Palestine,PSE,1001,Wheat and meslin,8,Weight in kilograms,2126,2126,3376,0
H5,2021,4,0,1,Import,276,Germany,DEU,300,Greece,GRC,1001,Wheat and meslin,8,Weight in kilograms,5362,5362,6223,0
H5,2021,4,0,2,Export,276,Germany,DEU,300,Greece,GRC,1001,Wheat and meslin,8,Weight in kilograms,11446340,11446340,3416062,0
H5,2021,4,0,2,Export,276,Germany,DEU,324,Guinea,GIN,1001,Wheat and meslin,8,Weight in kilograms,214550000,214550000,63355893,0
H5,2021,4,0,1,Import,276,Germany,DEU,348,Hungary,HUN,1001,Wheat and meslin,8,Weight in kilograms,116764140,116764140,43194665,0
H5,2021,4,0,2,Export,276,Germany,DEU,348,Hungary,HUN,1001,Wheat and meslin,8,Weight in kilograms,508569,508569,362621,0
H5,2021,4,0,2,Export,276,Germany,DEU,352,Iceland,ISL,1001,Wheat and meslin,8,Weight in kilograms,5658415,5658415,1735963,0
H5,2021,4,0,1,Import,276,Germany,DEU,364,Iran,IRN,1001,Wheat and meslin,8,Weight in kilograms,14641,14641,5988,0
H5,2021,4,0,2,Export,276,Germany,DEU,364,Iran,IRN,1001,Wheat and meslin,8,Weight in kilograms,398841000,398841000,114796743,0
H5,2021,4,0,2,Export,276,Germany,DEU,372,Ireland,IRL,1001,Wheat and meslin,8,Weight in kilograms,4063,4063,5937,0
H5,2021,4,0,1,Import,276,Germany,DEU,376,Israel,ISR,1001,Wheat and meslin,8,Weight in kilograms,7553,7553,26453,0
H5,2021,4,0,2,Export,276,Germany,DEU,376,Israel,ISR,1001,Wheat and meslin,8,Weight in kilograms,343285,343285,170788,0
H5,2021,4,0,1,Import,276,Germany,DEU,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,11012987,11012987,5455373,0
H5,2021,4,0,2,Export,276,Germany,DEU,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,205402220,205402220,59988137,0
H5,2021,4,0,2,Export,276,Germany,DEU,392,Japan,JPN,1001,Wheat and meslin,8,Weight in kilograms,20000,20000,19440,0
H5,2021,4,0,1,Import,276,Germany,DEU,398,Kazakhstan,KAZ,1001,Wheat and meslin,8,Weight in kilograms,220000,220000,94822,0
H5,2021,4,0,2,Export,276,Germany,DEU,398,Kazakhstan,KAZ,1001,Wheat and meslin,8,Weight in kilograms,19570,19570,22863,0
H5,2021,4,0,2,Export,276,Germany,DEU,410,Rep. of Korea,KOR,1001,Wheat and meslin,8,Weight in kilograms,840000,840000,543188,0
H5,2021,4,0,2,Export,276,Germany,DEU,414,Kuwait,KWT,1001,Wheat and meslin,8,Weight in kilograms,2446,2446,671,0
H5,2021,4,0,1,Import,276,Germany,DEU,422,Lebanon,LBN,1001,Wheat and meslin,8,Weight in kilograms,8999,8999,9561,0
H5,2021,4,0,2,Export,276,Germany,DEU,426,Lesotho,LSO,1001,Wheat and meslin,8,Weight in kilograms,2000000,2000000,505260,0
H5,2021,4,0,1,Import,276,Germany,DEU,428,Latvia,LVA,1001,Wheat and meslin,8,Weight in kilograms,49339470,49339470,13830724,0
H5,2021,4,0,2,Export,276,Germany,DEU,428,Latvia,LVA,1001,Wheat and meslin,8,Weight in kilograms,158187,158187,111073,0
H5,2021,4,0,2,Export,276,Germany,DEU,430,Liberia,LBR,1001,Wheat and meslin,8,Weight in kilograms,6050000,6050000,1814099,0
H5,2021,4,0,1,Import,276,Germany,DEU,440,Lithuania,LTU,1001,Wheat and meslin,8,Weight in kilograms,62871803,62871803,20330440,0
H5,2021,4,0,2,Export,276,Germany,DEU,440,Lithuania,LTU,1001,Wheat and meslin,8,Weight in kilograms,933446,933446,367145,0
H5,2021,4,0,1,Import,276,Germany,DEU,442,Luxembourg,LUX,1001,Wheat and meslin,8,Weight in kilograms,18166830,18166830,4740679,0
H5,2021,4,0,2,Export,276,Germany,DEU,442,Luxembourg,LUX,1001,Wheat and meslin,8,Weight in kilograms,21846586,21846586,5943422,0
H5,2021,4,0,2,Export,276,Germany,DEU,480,Mauritius,MUS,1001,Wheat and meslin,8,Weight in kilograms,17100500,17100500,5101675,0
H5,2021,4,0,2,Export,276,Germany,DEU,498,Rep. of Moldova,MDA,1001,Wheat and meslin,8,Weight in kilograms,350,350,533,0
H5,2021,4,0,2,Export,276,Germany,DEU,504,Morocco,MAR,1001,Wheat and meslin,8,Weight in kilograms,129389000,129389000,38656842,0
H5,2021,4,0,2,Export,276,Germany,DEU,516,Namibia,NAM,1001,Wheat and meslin,8,Weight in kilograms,9900000,9900000,2571164,0
H5,2021,4,0,1,Import,276,Germany,DEU,528,Netherlands,NLD,1001,Wheat and meslin,8,Weight in kilograms,73204538,73204538,22066817,6
H5,2021,4,0,2,Export,276,Germany,DEU,528,Netherlands,NLD,1001,Wheat and meslin,8,Weight in kilograms,1373367436,1373367436,363261627,0
H5,2021,4,0,2,Export,276,Germany,DEU,566,Nigeria,NGA,1001,Wheat and meslin,8,Weight in kilograms,282293000,282293000,76577410,0
H5,2021,4,0,2,Export,276,Germany,DEU,579,Norway,NOR,1001,Wheat and meslin,8,Weight in kilograms,65487500,65487500,19039641,0
H5,2021,4,0,1,Import,276,Germany,DEU,616,Poland,POL,1001,Wheat and meslin,8,Weight in kilograms,758638181,758638181,213792114,0
H5,2021,4,0,2,Export,276,Germany,DEU,616,Poland,POL,1001,Wheat and meslin,8,Weight in kilograms,7685296,7685296,2617897,0
H5,2021,4,0,2,Export,276,Germany,DEU,620,Portugal,PRT,1001,Wheat and meslin,8,Weight in kilograms,57349759,57349759,19064486,0
H5,2021,4,0,1,Import,276,Germany,DEU,642,Romania,ROU,1001,Wheat and meslin,8,Weight in kilograms,93810940,93810940,25472982,0
H5,2021,4,0,2,Export,276,Germany,DEU,642,Romania,ROU,1001,Wheat and meslin,8,Weight in kilograms,281537,281537,274830,0
H5,2021,4,0,1,Import,276,Germany,DEU,643,Russian Federation,RUS,1001,Wheat and meslin,8,Weight in kilograms,4379,4379,2052,0
H5,2021,4,0,2,Export,276,Germany,DEU,643,Russian Federation,RUS,1001,Wheat and meslin,8,Weight in kilograms,581329,581329,468399,0
H5,2021,4,0,2,Export,276,Germany,DEU,682,Saudi Arabia,SAU,1001,Wheat and meslin,8,Weight in kilograms,128585000,128585000,41465911,0
H5,2021,4,0,1,Import,276,Germany,DEU,688,Serbia,SRB,1001,Wheat and meslin,8,Weight in kilograms,2450578,2450578,870946,0
H5,2021,4,0,1,Import,276,Germany,DEU,699,India,IND,1001,Wheat and meslin,8,Weight in kilograms,2016,2016,1912,6
H5,2021,4,0,1,Import,276,Germany,DEU,703,Slovakia,SVK,1001,Wheat and meslin,8,Weight in kilograms,199779710,199779710,61339389,0
H5,2021,4,0,2,Export,276,Germany,DEU,703,Slovakia,SVK,1001,Wheat and meslin,8,Weight in kilograms,60870,60870,53983,0
H5,2021,4,0,2,Export,276,Germany,DEU,704,Viet Nam,VNM,1001,Wheat and meslin,8,Weight in kilograms,52834,52834,14357,0
H5,2021,4,0,2,Export,276,Germany,DEU,705,Slovenia,SVN,1001,Wheat and meslin,8,Weight in kilograms,11572,11572,13073,0
H5,2021,4,0,2,Export,276,Germany,DEU,710,South Africa,ZAF,1001,Wheat and meslin,8,Weight in kilograms,54003500,54003500,13786383,0
H5,2021,4,0,1,Import,276,Germany,DEU,724,Spain,ESP,1001,Wheat and meslin,8,Weight in kilograms,2306187,2306187,1189448,0
H5,2021,4,0,2,Export,276,Germany,DEU,724,Spain,ESP,1001,Wheat and meslin,8,Weight in kilograms,25358112,25358112,9726245,0
H5,2021,4,0,2,Export,276,Germany,DEU,729,Sudan,SDN,1001,Wheat and meslin,8,Weight in kilograms,58399000,58399000,16201137,0
H5,2021,4,0,2,Export,276,Germany,DEU,740,Suriname,SUR,1001,Wheat and meslin,8,Weight in kilograms,30090200,30090200,9215830,0
H5,2021,4,0,1,Import,276,Germany,DEU,752,Sweden,SWE,1001,Wheat and meslin,8,Weight in kilograms,118205864,118205864,32756578,0
H5,2021,4,0,2,Export,276,Germany,DEU,752,Sweden,SWE,1001,Wheat and meslin,8,Weight in kilograms,33182163,33182163,9949794,0
H5,2021,4,0,1,Import,276,Germany,DEU,757,Switzerland,CHE,1001,Wheat and meslin,8,Weight in kilograms,49967,49967,65771,0
H5,2021,4,0,2,Export,276,Germany,DEU,757,Switzerland,CHE,1001,Wheat and meslin,8,Weight in kilograms,131595221,131595221,39105916,0
H5,2021,4,0,1,Import,276,Germany,DEU,760,Syria,SYR,1001,Wheat and meslin,8,Weight in kilograms,1302,1302,595,0
H5,2021,4,0,2,Export,276,Germany,DEU,764,Thailand,THA,1001,Wheat and meslin,8,Weight in kilograms,4500,4500,2804,0
H5,2021,4,0,1,Import,276,Germany,DEU,792,Turkey,TUR,1001,Wheat and meslin,8,Weight in kilograms,129357,129357,66139,6
H5,2021,4,0,2,Export,276,Germany,DEU,792,Turkey,TUR,1001,Wheat and meslin,8,Weight in kilograms,18,18,24,0
H5,2021,4,0,1,Import,276,Germany,DEU,804,Ukraine,UKR,1001,Wheat and meslin,8,Weight in kilograms,6692801,6692801,2951750,0
H5,2021,4,0,2,Export,276,Germany,DEU,804,Ukraine,UKR,1001,Wheat and meslin,8,Weight in kilograms,668791,668791,712504,0
H5,2021,4,0,1,Import,276,Germany,DEU,826,United Kingdom,GBR,1001,Wheat and meslin,8,Weight in kilograms,17933,17933,25205,6
H5,2021,4,0,2,Export,276,Germany,DEU,826,United Kingdom,GBR,1001,Wheat and meslin,8,Weight in kilograms,455990267,455990267,134570846,6
H5,2021,4,0,2,Export,276,Germany,DEU,837,Bunkers,,1001,Wheat and meslin,8,Weight in kilograms,25507,25507,60709,0
H5,2021,4,0,1,Import,276,Germany,DEU,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,5476537,5476537,1869248,0
H5,2021,4,0,2,Export,276,Germany,DEU,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,5110,5110,3777,0
H5,2021,4,0,2,Export,300,Greece,GRC,8,Albania,ALB,1001,Wheat and meslin,8,Weight in kilograms,570915,570915,141364,0
H5,2021,4,0,1,Import,300,Greece,GRC,40,Austria,AUT,1001,Wheat and meslin,8,Weight in kilograms,2546300,2546300,884491,0
H5,2021,4,0,2,Export,300,Greece,GRC,40,Austria,AUT,1001,Wheat and meslin,8,Weight in kilograms,1306110,1306110,749314,0
H5,2021,4,0,1,Import,300,Greece,GRC,56,Belgium,BEL,1001,Wheat and meslin,8,Weight in kilograms,912,912,295,0
H5,2021,4,0,2,Export,300,Greece,GRC,56,Belgium,BEL,1001,Wheat and meslin,8,Weight in kilograms,2725440,2725440,1353900,0
H5,2021,4,0,1,Import,300,Greece,GRC,100,Bulgaria,BGR,1001,Wheat and meslin,8,Weight in kilograms,541727780,541727780,159318526,0
H5,2021,4,0,2,Export,300,Greece,GRC,100,Bulgaria,BGR,1001,Wheat and meslin,8,Weight in kilograms,403370,403370,151296,0
H5,2021,4,0,1,Import,300,Greece,GRC,196,Cyprus,CYP,1001,Wheat and meslin,8,Weight in kilograms,25500,25500,7765,0
H5,2021,4,0,2,Export,300,Greece,GRC,196,Cyprus,CYP,1001,Wheat and meslin,8,Weight in kilograms,2290904,2290904,1082918,0
H5,2021,4,0,2,Export,300,Greece,GRC,233,Estonia,EST,1001,Wheat and meslin,8,Weight in kilograms,80,80,130,0
H5,2021,4,0,1,Import,300,Greece,GRC,251,France,FRA,1001,Wheat and meslin,8,Weight in kilograms,18417836,18417836,6023019,0
H5,2021,4,0,2,Export,300,Greece,GRC,268,Georgia,GEO,1001,Wheat and meslin,8,Weight in kilograms,43000,43000,33057,0
H5,2021,4,0,1,Import,300,Greece,GRC,276,Germany,DEU,1001,Wheat and meslin,8,Weight in kilograms,8150809,8150809,2944692,0
H5,2021,4,0,2,Export,300,Greece,GRC,276,Germany,DEU,1001,Wheat and meslin,8,Weight in kilograms,1572,1572,2769,0
H5,2021,4,0,1,Import,300,Greece,GRC,348,Hungary,HUN,1001,Wheat and meslin,8,Weight in kilograms,12610930,12610930,3722676,0
H5,2021,4,0,2,Export,300,Greece,GRC,364,Iran,IRN,1001,Wheat and meslin,8,Weight in kilograms,8075,8075,3063,0
H5,2021,4,0,2,Export,300,Greece,GRC,368,Iraq,IRQ,1001,Wheat and meslin,8,Weight in kilograms,40,40,1,0
H5,2021,4,0,1,Import,300,Greece,GRC,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,27926364,27926364,12664260,6
H5,2021,4,0,2,Export,300,Greece,GRC,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,275008970,275008970,114493944,0
H5,2021,4,0,1,Import,300,Greece,GRC,398,Kazakhstan,KAZ,1001,Wheat and meslin,8,Weight in kilograms,5973960,5973960,1855179,0
H5,2021,4,0,2,Export,300,Greece,GRC,442,Luxembourg,LUX,1001,Wheat and meslin,8,Weight in kilograms,4814000,4814000,2675799,0
H5,2021,4,0,2,Export,300,Greece,GRC,470,Malta,MLT,1001,Wheat and meslin,8,Weight in kilograms,44190,44190,33465,0
H5,2021,4,0,1,Import,300,Greece,GRC,498,Rep. of Moldova,MDA,1001,Wheat and meslin,8,Weight in kilograms,85050950,85050950,26313971,0
H5,2021,4,0,2,Export,300,Greece,GRC,528,Netherlands,NLD,1001,Wheat and meslin,8,Weight in kilograms,3049016,3049016,1518263,0
H5,2021,4,0,1,Import,300,Greece,GRC,616,Poland,POL,1001,Wheat and meslin,8,Weight in kilograms,1000,1000,1247,0
H5,2021,4,0,1,Import,300,Greece,GRC,642,Romania,ROU,1001,Wheat and meslin,8,Weight in kilograms,40452650,40452650,11193045,0
H5,2021,4,0,1,Import,300,Greece,GRC,643,Russian Federation,RUS,1001,Wheat and meslin,8,Weight in kilograms,223593690,223593690,71910529,0
H5,2021,4,0,1,Import,300,Greece,GRC,688,Serbia,SRB,1001,Wheat and meslin,8,Weight in kilograms,548020,548020,150888,0
H5,2021,4,0,2,Export,300,Greece,GRC,710,South Africa,ZAF,1001,Wheat and meslin,8,Weight in kilograms,786,786,1059,0
H5,2021,4,0,1,Import,300,Greece,GRC,724,Spain,ESP,1001,Wheat and meslin,8,Weight in kilograms,95915,95915,24002,0
H5,2021,4,0,2,Export,300,Greece,GRC,752,Sweden,SWE,1001,Wheat and meslin,8,Weight in kilograms,20,20,33,0
H5,2021,4,0,2,Export,300,Greece,GRC,788,Tunisia,TUN,1001,Wheat and meslin,8,Weight in kilograms,92025980,92025980,34297652,0
H5,2021,4,0,1,Import,300,Greece,GRC,792,Turkey,TUR,1001,Wheat and meslin,8,Weight in kilograms,1920,1920,1208,0
H5,2021,4,0,2,Export,300,Greece,GRC,792,Turkey,TUR,1001,Wheat and meslin,8,Weight in kilograms,148697900,148697900,52364095,0
H5,2021,4,0,1,Import,300,Greece,GRC,804,Ukraine,UKR,1001,Wheat and meslin,8,Weight in kilograms,32397250,32397250,9441737,0
H5,2021,4,0,1,Import,300,Greece,GRC,807,North Macedonia,MKD,1001,Wheat and meslin,8,Weight in kilograms,19251380,19251380,5484408,0
H5,2021,4,0,2,Export,300,Greece,GRC,807,North Macedonia,MKD,1001,Wheat and meslin,8,Weight in kilograms,483630,483630,183684,0
H5,2021,4,0,2,Export,300,Greece,GRC,826,United Kingdom,GBR,1001,Wheat and meslin,8,Weight in kilograms,4740,4740,9350,0
H5,2021,4,0,1,Import,300,Greece,GRC,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,16,16,390,0
H5,2021,4,0,1,Import,320,Guatemala,GTM,124,Canada,CAN,1001,Wheat and meslin,8,Weight in kilograms,317495500,317495500,96778040,0
H5,2021,4,0,2,Export,320,Guatemala,GTM,222,El Salvador,SLV,1001,Wheat and meslin,8,Weight in kilograms,543,543,300,0
H5,2021,4,0,1,Import,320,Guatemala,GTM,484,Mexico,MEX,1001,Wheat and meslin,8,Weight in kilograms,42850100,42850100,15347230,0
H5,2021,4,0,1,Import,320,Guatemala,GTM,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,263846691,263846691,88458045,0
H5,2021,4,0,2,Export,320,Guatemala,GTM,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,472,472,960,0
H5,2021,4,0,1,Import,328,Guyana,GUY,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,48515460,48515460,22592827,0
H5,2021,4,0,1,Import,344,"China, Hong Kong SAR",HKG,36,Australia,AUS,1001,Wheat and meslin,8,Weight in kilograms,863870,863870,420656,0
H5,2021,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,1001,Wheat and meslin,8,Weight in kilograms,9233,9233,7401,0
H5,2021,4,0,1,Import,344,"China, Hong Kong SAR",HKG,490,"Other Asia, nes",,1001,Wheat and meslin,8,Weight in kilograms,63075,63075,29381,0
H5,2021,4,0,1,Import,344,"China, Hong Kong SAR",HKG,699,India,IND,1001,Wheat and meslin,8,Weight in kilograms,31280,31280,20150,0
H5,2021,4,0,1,Import,344,"China, Hong Kong SAR",HKG,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,3084000,3084000,1489081,0
H5,2021,4,0,2,Export,348,Hungary,HUN,8,Albania,ALB,1001,Wheat and meslin,8,Weight in kilograms,1990070,1990070,552951,0
H5,2021,4,0,1,Import,348,Hungary,HUN,12,Algeria,DZA,1001,Wheat and meslin,8,Weight in kilograms,1,1,7,0
H5,2021,4,0,1,Import,348,Hungary,HUN,32,Argentina,ARG,1001,Wheat and meslin,8,Weight in kilograms,27,27,290,0
H5,2021,4,0,1,Import,348,Hungary,HUN,40,Austria,AUT,1001,Wheat and meslin,1,No Quantity,0,0,871589,0
H5,2021,4,0,2,Export,348,Hungary,HUN,40,Austria,AUT,1001,Wheat and meslin,1,No Quantity,0,0,141502003,0
H5,2021,4,0,1,Import,348,Hungary,HUN,56,Belgium,BEL,1001,Wheat and meslin,8,Weight in kilograms,720,720,99,0
H5,2021,4,0,2,Export,348,Hungary,HUN,56,Belgium,BEL,1001,Wheat and meslin,8,Weight in kilograms,1113000,1113000,462995,0
H5,2021,4,0,2,Export,348,Hungary,HUN,70,Bosnia Herzegovina,BIH,1001,Wheat and meslin,8,Weight in kilograms,147142256,147142256,41338074,0
H5,2021,4,0,1,Import,348,Hungary,HUN,100,Bulgaria,BGR,1001,Wheat and meslin,8,Weight in kilograms,5901320,5901320,1835449,0
H5,2021,4,0,2,Export,348,Hungary,HUN,100,Bulgaria,BGR,1001,Wheat and meslin,8,Weight in kilograms,7798240,7798240,3288891,0
H5,2021,4,0,1,Import,348,Hungary,HUN,152,Chile,CHL,1001,Wheat and meslin,8,Weight in kilograms,9,9,5,6
H5,2021,4,0,1,Import,348,Hungary,HUN,191,Croatia,HRV,1001,Wheat and meslin,1,No Quantity,0,0,3730014,0
H5,2021,4,0,2,Export,348,Hungary,HUN,191,Croatia,HRV,1001,Wheat and meslin,1,No Quantity,0,0,15260308,0
H5,2021,4,0,1,Import,348,Hungary,HUN,203,Czechia,CZE,1001,Wheat and meslin,1,No Quantity,0,0,296123,0
H5,2021,4,0,2,Export,348,Hungary,HUN,203,Czechia,CZE,1001,Wheat and meslin,1,No Quantity,0,0,387055,0
H5,2021,4,0,2,Export,348,Hungary,HUN,208,Denmark,DNK,1001,Wheat and meslin,8,Weight in kilograms,48000,48000,20805,0
H5,2021,4,0,1,Import,348,Hungary,HUN,251,France,FRA,1001,Wheat and meslin,1,No Quantity,0,0,406028,0
H5,2021,4,0,2,Export,348,Hungary,HUN,251,France,FRA,1001,Wheat and meslin,1,No Quantity,0,0,292595,0
H5,2021,4,0,1,Import,348,Hungary,HUN,276,Germany,DEU,1001,Wheat and meslin,1,No Quantity,0,0,2439369,0
