Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2014,2014,2014,4,0,2,Export,84,Belize,BLZ,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,25000,,,,25000,,2856,,,0
H4,2014,2014,2014,4,0,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,14180,,,,14180,,12498,,,0
H4,2014,2014,2014,4,0,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,23099712,,,,23099712,,8485006,,,0
H4,2014,2014,2014,4,0,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2839896654,,,,2839896654,,691286124,,,0
H4,2014,2014,2014,4,0,1,Import,104,Myanmar,MMR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4850699,,,,4850699,,1579790,,,6
H4,2014,2014,2014,4,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,3013316,,,0
H4,2014,2014,2014,4,0,1,Import,108,Burundi,BDI,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,55124725,,,,55124725,,19041363,,,0
H4,2014,2014,2014,4,0,2,Export,108,Burundi,BDI,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,492030,,,,492030,,176441,,,0
H4,2014,2014,2014,4,0,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,28297902,,,,28297902,,7243900,,,0
H4,2014,2014,2014,4,0,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,388502,,,,388502,,279400,,,0
H4,2014,2014,2014,4,0,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,27598672,,,,27598672,,7546025,,,0
H4,2014,2014,2014,4,0,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,545397877,,,,545397877,,192072731,,,0
H4,2014,2014,2014,4,0,2,Export,120,Cameroon,CMR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,750,,,,750,,454,,,0
H4,2014,2014,2014,4,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,141299828,,,,141299828,,32200212,,,6
H4,2014,2014,2014,4,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,24189369870,,,,24189369870,,7189828786,,,6
H4,2014,2014,2014,4,0,3,Re-Export,124,Canada,CAN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,385000,,,,385000,,111931,,,0
H4,2014,2014,2014,4,0,4,Re-Import,124,Canada,CAN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,790153,,,,790153,,350833,,,6
H4,2014,2014,2014,4,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,24816793,,,,24816793,,7541986,,,0
H4,2014,2014,2014,4,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1178560397,,,,1178560397,,370911494,,,0
H4,2014,2014,2014,4,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,7513752,,,,7513752,,2730014,,,0
H4,2014,2014,2014,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,781698370,,,,781698370,,246530353,,,6
H4,2014,2014,2014,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,120999,,45612,,,6
H4,2014,2014,2014,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2971248995,,,,2971248995,,962471646,,,0
H4,2014,2014,2014,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,957468,,,,957468,,311225,,,0
H4,2014,2014,2014,4,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1824499188,,,,1824499188,,562077183,,,0
H4,2014,2014,2014,4,0,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,300,,,,300,,269,,,0
H4,2014,2014,2014,4,0,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,44917739,,,0
H4,2014,2014,2014,4,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,273366425,,,,273366425,,90155701,,,0
H4,2014,2014,2014,4,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,84597769,,,,84597769,,20307884,,,0
H4,2014,2014,2014,4,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,136787000,,,,136787000,,34557695,,,0
H4,2014,2014,2014,4,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,99725130,,,,99725130,,30377874,,,0
H4,2014,2014,2014,4,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2707,,,,2707,,1763,,,0
H4,2014,2014,2014,4,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,47198725,,,,47198725,,11686067,,,0
H4,2014,2014,2014,4,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2474723588,,,,2474723588,,579728167,,,0
H4,2014,2014,2014,4,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,185372161,,,,185372161,,60135797,,,0
H4,2014,2014,2014,4,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,798241800,,,,798241800,,193466959,,,0
H4,2014,2014,2014,4,0,1,Import,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,530284722,,,,530284722,,181454342,,,0
H4,2014,2014,2014,4,0,2,Export,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5635,,,,5635,,14269,,,6
H4,2014,2014,2014,4,0,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,798630657,,,,798630657,,262318397,,,0
H4,2014,2014,2014,4,0,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4,,,,4,,32,,,0
H4,2014,2014,2014,4,0,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,262590004,,,,262590004,,84847401,,,0
H4,2014,2014,2014,4,0,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1296280,,,,1296280,,414512,,,0
H4,2014,2014,2014,4,0,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,,,320607739,,,6
H4,2014,2014,2014,4,0,2,Export,231,Ethiopia,ETH,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5280000,,,,5280000,,1594177,,,0
H4,2014,2014,2014,4,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3575506,,,,3575506,,1058466,,,0
H4,2014,2014,2014,4,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,259296468,,,,259296468,,60155063,,,0
H4,2014,2014,2014,4,0,1,Import,242,Fiji,FJI,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,93333466,,,,93333466,,61448840,,,0
H4,2014,2014,2014,4,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4655958,,,,4655958,,1844535,,,0
H4,2014,2014,2014,4,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,174974073,,,,174974073,,38021511,,,6
H4,2014,2014,2014,4,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,513582265,,,,513582265,,159149498,,,6
H4,2014,2014,2014,4,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,20402418744,,,,20402418744,,5424534543,,,0
H4,2014,2014,2014,4,0,4,Re-Import,251,France,FRA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,20760126,,,,20760126,,7399474,,,0
H4,2014,2014,2014,4,0,1,Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1981130,,,,1981130,,727093,,,0
H4,2014,2014,2014,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,566827034,,,,566827034,,151757757,,,0
H4,2014,2014,2014,4,0,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,39801270,,,,39801270,,12376937,,,0
H4,2014,2014,2014,4,0,3,Re-Export,268,Georgia,GEO,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,32025840,,,,32025840,,9887352,,,0
H4,2014,2014,2014,4,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4324539721,,,,4324539721,,1156813187,,,6
H4,2014,2014,2014,4,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,10986598263,,,,,,3075074437,,,6
H4,2014,2014,2014,4,0,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,839048372,,,,839048372,,307523881,,,0
H4,2014,2014,2014,4,0,2,Export,288,Ghana,GHA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,367132,,,,367132,,27753,,,0
H4,2014,2014,2014,4,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,826164777,,,,826164777,,231348918,,,0
H4,2014,2014,2014,4,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,424495190,,,,424495190,,152018256,,,0
H4,2014,2014,2014,4,0,1,Import,304,Greenland,GRL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,9031,,,,9031,,11194,,,0
H4,2014,2014,2014,4,0,1,Import,308,Grenada,GRD,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,6199420,,,6
H4,2014,2014,2014,4,0,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,508427941,,,,508427941,,164922164,,,0
H4,2014,2014,2014,4,0,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,706917,,,,706917,,304305,,,0
H4,2014,2014,2014,4,0,1,Import,324,Guinea,GIN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,61339200,,,,61339200,,20677309,,,0
H4,2014,2014,2014,4,0,1,Import,340,Honduras,HND,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,202413038,,,,202413038,,68372743,,,0
H4,2014,2014,2014,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5421354,,,,5421354,,2656721,,,0
H4,2014,2014,2014,4,0,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,134436043,,,,134436043,,31655525,,,0
H4,2014,2014,2014,4,0,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2283304715,,,,2283304715,,573318251,,,0
H4,2014,2014,2014,4,0,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,35072668,,,,35072668,,10387555,,,0
H4,2014,2014,2014,4,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,7432597586,,,,7432597586,,2387262158,,,0
H4,2014,2014,2014,4,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,7000,,,,7000,,609,,,0
H4,2014,2014,2014,4,0,1,Import,364,Iran,IRN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,7428634950,,,,7428634950,,2435092813,,,0
H4,2014,2014,2014,4,0,2,Export,364,Iran,IRN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,24822200,,,,24822200,,11211826,,,0
H4,2014,2014,2014,4,0,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,204252617,,,,204252617,,52283560,,,0
H4,2014,2014,2014,4,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,16129404,,,,16129404,,4270598,,,0
H4,2014,2014,2014,4,0,4,Re-Import,372,Ireland,IRL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,8008850,,,,8008850,,2302499,,,0
H4,2014,2014,2014,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,,,,,,,433476000,,,0
H4,2014,2014,2014,4,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,,,,,1975982,,775000,,,4
H4,2014,2014,2014,4,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,7483413097,,,,7483413097,,2390531349,,,0
H4,2014,2014,2014,4,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,310184695,,,,310184695,,140091235,,,0
H4,2014,2014,2014,4,0,4,Re-Import,381,Italy,ITA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1028490,,,,1028490,,233723,,,0
H4,2014,2014,2014,4,0,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,60216234,,,0
H4,2014,2014,2014,4,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5759450266,,,,5759450266,,1971103477,,,6
H4,2014,2014,2014,4,0,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,11415842,,,,11415842,,2388793,,,0
H4,2014,2014,2014,4,0,2,Export,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4208209643,,,,4208209643,,960072269,,,0
H4,2014,2014,2014,4,0,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,949677343,,,,949677343,,281182311,,,0
H4,2014,2014,2014,4,0,2,Export,400,Jordan,JOR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,936260,,,,936260,,547093,,,0
H4,2014,2014,2014,4,0,3,Re-Export,400,Jordan,JOR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,936260,,,,936260,,547093,,,0
H4,2014,2014,2014,4,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3751220662,,,,3751220662,,1210254370,,,6
H4,2014,2014,2014,4,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5994,,,,5994,,41778,,,0
H4,2014,2014,2014,4,0,1,Import,414,Kuwait,KWT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,497464937,,,,497464937,,166665267,,,0
H4,2014,2014,2014,4,0,2,Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,303523,,,,303523,,380080,,,0
H4,2014,2014,2014,4,0,3,Re-Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,57777,,,,57777,,196889,,,0
H4,2014,2014,2014,4,0,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,615416323,,,,615416323,,176646760,,,0
H4,2014,2014,2014,4,0,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,19039004,,,,19039004,,6157732,,,0
H4,2014,2014,2014,4,0,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,267463737,,,,267463737,,64378235,,,0
H4,2014,2014,2014,4,0,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1375654100,,,,1375654100,,356905488,,,0
H4,2014,2014,2014,4,0,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,119924932,,,,119924932,,30652914,,,0
H4,2014,2014,2014,4,0,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2511284630,,,,2511284630,,645979309,,,0
H4,2014,2014,2014,4,0,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,116454878,,,,116454878,,38540407,,,0
H4,2014,2014,2014,4,0,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,25834831,,,,25834831,,7120562,,,0
H4,2014,2014,2014,4,0,3,Re-Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,150500,,,,150500,,42162,,,0
H4,2014,2014,2014,4,0,4,Re-Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,36464,,,,36464,,25646,,,0
H4,2014,2014,2014,4,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,42332059,,,,42332059,,15233070,,,0
H4,2014,2014,2014,4,0,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,85956119,,,,85956119,,40637104,,,0
H4,2014,2014,2014,4,0,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1179722689,,,,1179722689,,409733263,,,0
H4,2014,2014,2014,4,0,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2407965,,,,2407965,,1385536,,,0
H4,2014,2014,2014,4,0,1,Import,462,Maldives,MDV,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,11069,,,,11069,,16028,,,0
H4,2014,2014,2014,4,0,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,65144523,,,,65144523,,26053325,,,0
H4,2014,2014,2014,4,0,2,Export,470,Malta,MLT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4099480,,,,4099480,,993420,,,0
H4,2014,2014,2014,4,0,1,Import,480,Mauritius,MUS,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,143049447,,,,143049447,,48351352,,,0
H4,2014,2014,2014,4,0,2,Export,480,Mauritius,MUS,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,250,,,,250,,445,,,0
H4,2014,2014,2014,4,0,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,1324234074,,,0
H4,2014,2014,2014,4,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,379492688,,,0
H4,2014,2014,2014,4,0,1,Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1288891,,,,1288891,,457177042,,,6
H4,2014,2014,2014,4,0,2,Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3458,,,,3458,,3205,,,6
H4,2014,2014,2014,4,0,3,Re-Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2,,,,2,,1983,,,0
H4,2014,2014,2014,4,0,1,Import,496,Mongolia,MNG,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,34228060,,,,34228060,,10830721,,,0
H4,2014,2014,2014,4,0,2,Export,496,Mongolia,MNG,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,240000,,,,240000,,30720,,,0
