Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2012,2012,2012,4,0,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,1922166296,,,0
H4,2012,2012,2012,4,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,619049590,,,0
H4,2012,2012,2012,4,0,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,21643774,,,,21643774,,8463683,,,0
H4,2012,2012,2012,4,0,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2452479765,,,,2452479765,,716567186,,,0
H4,2012,2012,2012,4,0,1,Import,104,Myanmar,MMR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2813990,,,,2813990,,1135513,,,6
H4,2012,2012,2012,4,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,16665821,,,,16665821,,5913168,,,6
H4,2012,2012,2012,4,0,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,184820396,,,,184820396,,46412400,,,0
H4,2012,2012,2012,4,0,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,208392,,,,208392,,193800,,,0
H4,2012,2012,2012,4,0,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,11219600,,,,11219600,,2845224,,,0
H4,2012,2012,2012,4,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,96573843,,,,96573843,,33230397,,,6
H4,2012,2012,2012,4,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,17866820699,,,,17866820699,,6150705570,,,6
H4,2012,2012,2012,4,0,4,Re-Import,124,Canada,CAN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,424000,,,,424000,,181161,,,0
H4,2012,2012,2012,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,910964379,,,,910964379,,282691003,,,6
H4,2012,2012,2012,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4071,,,,4071,,15410,,,0
H4,2012,2012,2012,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3688616291,,,,3688616291,,1101458559,,,0
H4,2012,2012,2012,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,100,,,,100,,10,,,0
H4,2012,2012,2012,4,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1480336889,,,,1480336889,,498420363,,,0
H4,2012,2012,2012,4,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,250556741,,,,250556741,,91498081,,,0
H4,2012,2012,2012,4,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1148559,,,,1148559,,574382,,,6
H4,2012,2012,2012,4,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,394214373,,,,394214373,,113096772,,,0
H4,2012,2012,2012,4,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,101484039,,,,101484039,,35787350,,,0
H4,2012,2012,2012,4,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,10219,,,,10219,,7730,,,0
H4,2012,2012,2012,4,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,65622834,,,,65622834,,21021137,,,0
H4,2012,2012,2012,4,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1586754780,,,,1586754780,,427119093,,,0
H4,2012,2012,2012,4,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,371419557,,,,371419557,,121905367,,,0
H4,2012,2012,2012,4,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,658673244,,,,658673244,,196778544,,,0
H4,2012,2012,2012,4,0,1,Import,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,524024943,,,,524024943,,188736988,,,6
H4,2012,2012,2012,4,0,2,Export,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5401,,,,5401,,5446,,,0
H4,2012,2012,2012,4,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,12094630,,,,12094630,,4182070,,,0
H4,2012,2012,2012,4,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,251252976,,,,251252976,,76824939,,,0
H4,2012,2012,2012,4,0,1,Import,242,Fiji,FJI,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,160036807,,,,160036807,,60567790,,,0
H4,2012,2012,2012,4,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,10093749,,,,10093749,,4624894,,,0
H4,2012,2012,2012,4,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,214182561,,,,214182561,,61018266,,,6
H4,2012,2012,2012,4,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,284904735,,,,284904735,,98559497,,,0
H4,2012,2012,2012,4,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,16468828977,,,,16468828977,,5053291336,,,0
H4,2012,2012,2012,4,0,4,Re-Import,251,France,FRA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4730857,,,,4730857,,1846073,,,0
H4,2012,2012,2012,4,0,1,Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1663450,,,,1663450,,624103,,,0
H4,2012,2012,2012,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,897579675,,,,897579675,,239950202,,,0
H4,2012,2012,2012,4,0,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,165862770,,,,165862770,,49809768,,,0
H4,2012,2012,2012,4,0,3,Re-Export,268,Georgia,GEO,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,74330980,,,,74330980,,23744120,,,0
H4,2012,2012,2012,4,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3517530268,,,,3517530268,,1073721517,,,0
H4,2012,2012,2012,4,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,6993096228,,,,6993096228,,2223538903,,,6
H4,2012,2012,2012,4,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,900762879,,,,900762879,,290686311,,,0
H4,2012,2012,2012,4,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,338107981,,,,338107981,,121612341,,,0
H4,2012,2012,2012,4,0,1,Import,304,Greenland,GRL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2162,,,,2162,,3970,,,0
H4,2012,2012,2012,4,0,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,514445614,,,,514445614,,182619895,,,0
H4,2012,2012,2012,4,0,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,251751,,,,251751,,122418,,,0
H4,2012,2012,2012,4,0,1,Import,340,Honduras,HND,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,173265213,,,,173265213,,65542339,,,0
H4,2012,2012,2012,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,7384595,,,,7384595,,3560444,,,0
H4,2012,2012,2012,4,0,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,65063305,,,,65063305,,19434581,,,6
H4,2012,2012,2012,4,0,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1324685073,,,,1324685073,,383570398,,,0
H4,2012,2012,2012,4,0,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,38632493,,,,38632493,,13252636,,,0
H4,2012,2012,2012,4,0,2,Export,352,Iceland,ISL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,50,,,,50,,187,,,0
H4,2012,2012,2012,4,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,6250489689,,,,6250489689,,2253850180,,,0
H4,2012,2012,2012,4,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,44051,,,,44051,,37420,,,0
H4,2012,2012,2012,4,0,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,304772050,,,,304772050,,97410483,,,6
H4,2012,2012,2012,4,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,50881160,,,,50881160,,15359318,,,0
H4,2012,2012,2012,4,0,4,Re-Import,372,Ireland,IRL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,18046020,,,,18046020,,6657914,,,0
H4,2012,2012,2012,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1721744406,,,,1721744406,,539815000,,,0
H4,2012,2012,2012,4,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,104996,,,,104996,,49000,,,6
H4,2012,2012,2012,4,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,6108560016,,,,6108560016,,2046772903,,,0
H4,2012,2012,2012,4,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,256615181,,,,256615181,,109219478,,,0
H4,2012,2012,2012,4,0,3,Re-Export,381,Italy,ITA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,11073,,,,11073,,19255,,,0
H4,2012,2012,2012,4,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5970273826,,,,5970273826,,2155686549,,,6
H4,2012,2012,2012,4,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,13121,,,,13121,,4548,,,6
H4,2012,2012,2012,4,0,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,23886226,,,,23886226,,3162460,,,6
H4,2012,2012,2012,4,0,2,Export,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,7458956728,,,,7458956728,,1599127740,,,6
H4,2012,2012,2012,4,0,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,932387359,,,,932387359,,291731746,,,0
H4,2012,2012,2012,4,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5655154381,,,,5655154381,,1773167236,,,0
H4,2012,2012,2012,4,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,149,,,,149,,472,,,0
H4,2012,2012,2012,4,0,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,529817698,,,,529817698,,166029379,,,0
H4,2012,2012,2012,4,0,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1585190,,,,1585190,,432241,,,0
H4,2012,2012,2012,4,0,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,169628386,,,,169628386,,58043392,,,0
H4,2012,2012,2012,4,0,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1486882904,,,,1486882904,,459988488,,,0
H4,2012,2012,2012,4,0,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,160446095,,,,160446095,,46542069,,,0
H4,2012,2012,2012,4,0,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1672127210,,,,1672127210,,562411033,,,0
H4,2012,2012,2012,4,0,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,113466301,,,,113466301,,37941372,,,6
H4,2012,2012,2012,4,0,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,32072776,,,,32072776,,11009198,,,6
H4,2012,2012,2012,4,0,3,Re-Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,102490,,,,102490,,40322,,,0
H4,2012,2012,2012,4,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,15302000,,,,15302000,,6195692,,,0
H4,2012,2012,2012,4,0,1,Import,462,Maldives,MDV,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4568,,,,4568,,11389,,,0
H4,2012,2012,2012,4,0,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,111330238,,,,111330238,,40286935,,,0
H4,2012,2012,2012,4,0,2,Export,470,Malta,MLT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,57363356,,,,57363356,,19991411,,,0
H4,2012,2012,2012,4,0,1,Import,480,Mauritius,MUS,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,168034201,,,,168034201,,54270700,,,6
H4,2012,2012,2012,4,0,2,Export,480,Mauritius,MUS,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3066,,,,3066,,4580,,,0
H4,2012,2012,2012,4,0,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2101272858,,,,2101272858,,741551387,,,6
H4,2012,2012,2012,4,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,441334727,,,,441334727,,141123707,,,0
H4,2012,2012,2012,4,0,1,Import,499,Montenegro,MNE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,32620255,,,,32620255,,9538731,,,0
H4,2012,2012,2012,4,0,1,Import,512,Oman,OMN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,220614333,,,,220614333,,94161529,,,0
H4,2012,2012,2012,4,0,2,Export,512,Oman,OMN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1866841,,,,1866841,,804689,,,0
H4,2012,2012,2012,4,0,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,59677929,,,,59677929,,26111891,,,0
H4,2012,2012,2012,4,0,2,Export,516,Namibia,NAM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,545,,,,545,,2178,,,0
H4,2012,2012,2012,4,0,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4074395348,,,,4077551570,,1196484564,,,6
H4,2012,2012,2012,4,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,600706802,,,,601111036,,187247149,,,6
H4,2012,2012,2012,4,0,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,458040422,,,,458040422,,151817081,,,0
H4,2012,2012,2012,4,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,127644,,,,127644,,69289,,,0
H4,2012,2012,2012,4,0,3,Re-Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,58,,,,58,,4732,,,0
H4,2012,2012,2012,4,0,1,Import,558,Nicaragua,NIC,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,119446305,,,,119446305,,57868821,,,0
H4,2012,2012,2012,4,0,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,449199304,,,,449199304,,147781240,,,0
H4,2012,2012,2012,4,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,294000,,,,294000,,117042,,,0
H4,2012,2012,2012,4,0,2,Export,586,Pakistan,PAK,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,137133000,,,,137133000,,45318337,,,0
H4,2012,2012,2012,4,0,1,Import,591,Panama,PAN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,7936,,,,7936,,8570,,,0
H4,2012,2012,2012,4,0,2,Export,591,Panama,PAN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1500,,,,1500,,1050,,,0
H4,2012,2012,2012,4,0,1,Import,598,Papua New Guinea,PNG,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,65473625,,,,65473625,,48720783,,,0
H4,2012,2012,2012,4,0,2,Export,598,Papua New Guinea,PNG,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3627,,,,3627,,44467,,,0
H4,2012,2012,2012,4,0,1,Import,600,Paraguay,PRY,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,547051,,,0
H4,2012,2012,2012,4,0,2,Export,600,Paraguay,PRY,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,372038618,,,0
H4,2012,2012,2012,4,0,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1696687615,,,,1696687615,,570934349,,,0
H4,2012,2012,2012,4,0,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,200375,,,6
H4,2012,2012,2012,4,0,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,655002626,,,,655002626,,181659922,,,0
H4,2012,2012,2012,4,0,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1015580989,,,,1015580989,,312674384,,,6
H4,2012,2012,2012,4,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1385855009,,,,1385855009,,436028248,,,0
H4,2012,2012,2012,4,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,40974589,,,,40974589,,12739242,,,6
H4,2012,2012,2012,4,0,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,531872041,,,,531872041,,150329097,,,0
H4,2012,2012,2012,4,0,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2314888254,,,,2314888254,,693488484,,,0
H4,2012,2012,2012,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,373486301,,,,373486301,,85857213,,,0
H4,2012,2012,2012,4,0,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,16088831698,,,,16088831698,,4523963610,,,0
H4,2012,2012,2012,4,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2245881000,,,,2245881000,,743124129,,,0
H4,2012,2012,2012,4,0,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3466000,,,,3466000,,1454935,,,0
H4,2012,2012,2012,4,0,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2318651,,,,2318651,,1309409,,,0
H4,2012,2012,2012,4,0,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,316920058,,,,316920058,,94805052,,,0
H4,2012,2012,2012,4,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,168394028,,,,168394028,,57880874,,,0
H4,2012,2012,2012,4,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1857009,,,,1857009,,788219,,,0
H4,2012,2012,2012,4,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,117338873,,,,117338873,,39372163,,,6
H4,2012,2012,2012,4,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,566723921,,,,566723921,,166622788,,,6
H4,2012,2012,2012,4,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2423616019,,,,2423616019,,769896585,,,0
H4,2012,2012,2012,4,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,500138,,,,500138,,142539,,,0
H4,2012,2012,2012,4,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,101391040,,,,101391040,,30510439,,,0
H4,2012,2012,2012,4,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,65045848,,,,65045848,,19352532,,,0
H4,2012,2012,2012,4,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1698077629,,,,1698077629,,482081249,,,0
